,ImageID,predict_bbox,gt_bbox,IoU_threshold,T,P,IoU,ap,mAP
0,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000564061.jpg,"[{'x1': 0, 'x2': 656, 'y1': 96, 'y2': 432, 'class': 'airplane', 'prob': 0.9679745}, {'x1': -96, 'x2': 576, 'y1': 176, 'y2': 400, 'class': 'airplane', 'prob': 0.6878811}]","[{'class': 'airplane', 'x1': 318.99, 'x2': 384.22, 'y1': 24.22, 'y2': 40.67, 'bbox_matched': False}]",0.75,"{'airplane': [0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]}","{'airplane': [0.9679745, 0.6878811, 0, 0, 0, 0, 0.90097654, 0, 0, 0, 0.9583448, 0.9303335, 0, 0, 0, 0, 0, 0, 0.9140204, 0.9061929, 0, 0, 0.86030513, 0, 0, 0, 0.93362546, 0.6161905, 0, 0.6692294, 0, 0.71619153, 0.6261451, 0.51955867, 0, 0, 0, 0, 0, 0, 0, 0, 0.76280487, 0, 0, 0, 0, 0, 0, 0.7069589, 0, 0, 0.7571209, 0, 0.91719645, 0.7974697, 0.69894385, 0.5969742, 0.53778654, 0.53534037, 0.5827242, 0, 0.8100008, 0.9461938, 0.8582392, 0.6403982, 0, 0.8246208, 0.60428864, 0, 0.7020967, 0.52113885, 0.58114403]}",0.0,[0.3333333333333333],0.3333333333333333
1,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000285607.jpg,[],"[{'class': 'airplane', 'x1': 162.51, 'x2': 198.93, 'y1': 243.82, 'y2': 275.37, 'bbox_matched': False}]",0.75,"{'airplane': [0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]}","{'airplane': [0.9679745, 0.6878811, 0, 0, 0, 0, 0.90097654, 0, 0, 0, 0.9583448, 0.9303335, 0, 0, 0, 0, 0, 0, 0.9140204, 0.9061929, 0, 0, 0.86030513, 0, 0, 0, 0.93362546, 0.6161905, 0, 0.6692294, 0, 0.71619153, 0.6261451, 0.51955867, 0, 0, 0, 0, 0, 0, 0, 0, 0.76280487, 0, 0, 0, 0, 0, 0, 0.7069589, 0, 0, 0.7571209, 0, 0.91719645, 0.7974697, 0.69894385, 0.5969742, 0.53778654, 0.53534037, 0.5827242, 0, 0.8100008, 0.9461938, 0.8582392, 0.6403982, 0, 0.8246208, 0.60428864, 0, 0.7020967, 0.52113885, 0.58114403]}",0.0,[0.5],0.5
2,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000136218.jpg,[],"[{'class': 'airplane', 'x1': 329.36, 'x2': 387.79, 'y1': 325.26, 'y2': 345.39, 'bbox_matched': False}]",0.75,"{'airplane': [0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]}","{'airplane': [0.9679745, 0.6878811, 0, 0, 0, 0, 0.90097654, 0, 0, 0, 0.9583448, 0.9303335, 0, 0, 0, 0, 0, 0, 0.9140204, 0.9061929, 0, 0, 0.86030513, 0, 0, 0, 0.93362546, 0.6161905, 0, 0.6692294, 0, 0.71619153, 0.6261451, 0.51955867, 0, 0, 0, 0, 0, 0, 0, 0, 0.76280487, 0, 0, 0, 0, 0, 0, 0.7069589, 0, 0, 0.7571209, 0, 0.91719645, 0.7974697, 0.69894385, 0.5969742, 0.53778654, 0.53534037, 0.5827242, 0, 0.8100008, 0.9461938, 0.8582392, 0.6403982, 0, 0.8246208, 0.60428864, 0, 0.7020967, 0.52113885, 0.58114403]}",0.0,[0.6],0.6
3,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000101787.jpg,[],"[{'class': 'airplane', 'x1': 182.12, 'x2': 221.59, 'y1': 281.4, 'y2': 314.71, 'bbox_matched': False}]",0.75,"{'airplane': [0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]}","{'airplane': [0.9679745, 0.6878811, 0, 0, 0, 0, 0.90097654, 0, 0, 0, 0.9583448, 0.9303335, 0, 0, 0, 0, 0, 0, 0.9140204, 0.9061929, 0, 0, 0.86030513, 0, 0, 0, 0.93362546, 0.6161905, 0, 0.6692294, 0, 0.71619153, 0.6261451, 0.51955867, 0, 0, 0, 0, 0, 0, 0, 0, 0.76280487, 0, 0, 0, 0, 0, 0, 0.7069589, 0, 0, 0.7571209, 0, 0.91719645, 0.7974697, 0.69894385, 0.5969742, 0.53778654, 0.53534037, 0.5827242, 0, 0.8100008, 0.9461938, 0.8582392, 0.6403982, 0, 0.8246208, 0.60428864, 0, 0.7020967, 0.52113885, 0.58114403]}",0.0,[0.6666666666666666],0.6666666666666666
4,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000201899.jpg,"[{'x1': 0, 'x2': 512, 'y1': -96, 'y2': 512, 'class': 'airplane', 'prob': 0.90097654}]","[{'class': 'airplane', 'x1': 8.73, 'x2': 68.15, 'y1': 97.47, 'y2': 120.36, 'bbox_matched': False}]",0.75,"{'airplane': [0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]}","{'airplane': [0.9679745, 0.6878811, 0, 0, 0, 0, 0.90097654, 0, 0, 0, 0.9583448, 0.9303335, 0, 0, 0, 0, 0, 0, 0.9140204, 0.9061929, 0, 0, 0.86030513, 0, 0, 0, 0.93362546, 0.6161905, 0, 0.6692294, 0, 0.71619153, 0.6261451, 0.51955867, 0, 0, 0, 0, 0, 0, 0, 0, 0.76280487, 0, 0, 0, 0, 0, 0, 0.7069589, 0, 0, 0.7571209, 0, 0.91719645, 0.7974697, 0.69894385, 0.5969742, 0.53778654, 0.53534037, 0.5827242, 0, 0.8100008, 0.9461938, 0.8582392, 0.6403982, 0, 0.8246208, 0.60428864, 0, 0.7020967, 0.52113885, 0.58114403]}",0.004143605760589009,[0.625],0.625
5,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000028157.jpg,[],"[{'class': 'airplane', 'x1': 213.18, 'x2': 257.86, 'y1': 142.7, 'y2': 175.76, 'bbox_matched': False}]",0.75,"{'airplane': [0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]}","{'airplane': [0.9679745, 0.6878811, 0, 0, 0, 0, 0.90097654, 0, 0, 0, 0.9583448, 0.9303335, 0, 0, 0, 0, 0, 0, 0.9140204, 0.9061929, 0, 0, 0.86030513, 0, 0, 0, 0.93362546, 0.6161905, 0, 0.6692294, 0, 0.71619153, 0.6261451, 0.51955867, 0, 0, 0, 0, 0, 0, 0, 0, 0.76280487, 0, 0, 0, 0, 0, 0, 0.7069589, 0, 0, 0.7571209, 0, 0.91719645, 0.7974697, 0.69894385, 0.5969742, 0.53778654, 0.53534037, 0.5827242, 0, 0.8100008, 0.9461938, 0.8582392, 0.6403982, 0, 0.8246208, 0.60428864, 0, 0.7020967, 0.52113885, 0.58114403]}",0.0,[0.6666666666666666],0.6666666666666666
6,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000515422.jpg,[],"[{'class': 'airplane', 'x1': 374.39, 'x2': 440.11, 'y1': 247.46, 'y2': 270.44, 'bbox_matched': False}]",0.75,"{'airplane': [0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]}","{'airplane': [0.9679745, 0.6878811, 0, 0, 0, 0, 0.90097654, 0, 0, 0, 0.9583448, 0.9303335, 0, 0, 0, 0, 0, 0, 0.9140204, 0.9061929, 0, 0, 0.86030513, 0, 0, 0, 0.93362546, 0.6161905, 0, 0.6692294, 0, 0.71619153, 0.6261451, 0.51955867, 0, 0, 0, 0, 0, 0, 0, 0, 0.76280487, 0, 0, 0, 0, 0, 0, 0.7069589, 0, 0, 0.7571209, 0, 0.91719645, 0.7974697, 0.69894385, 0.5969742, 0.53778654, 0.53534037, 0.5827242, 0, 0.8100008, 0.9461938, 0.8582392, 0.6403982, 0, 0.8246208, 0.60428864, 0, 0.7020967, 0.52113885, 0.58114403]}",0.0,[0.7],0.7
7,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000011156.jpg,"[{'x1': -16, 'x2': 592, 'y1': -16, 'y2': 352, 'class': 'airplane', 'prob': 0.9583448}, {'x1': 0, 'x2': 576, 'y1': -32, 'y2': 448, 'class': 'airplane', 'prob': 0.9303335}]","[{'class': 'airplane', 'x1': 276.65, 'x2': 320.88, 'y1': 137.93, 'y2': 172.15, 'bbox_matched': False}]",0.75,"{'airplane': [0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]}","{'airplane': [0.9679745, 0.6878811, 0, 0, 0, 0, 0.90097654, 0, 0, 0, 0.9583448, 0.9303335, 0, 0, 0, 0, 0, 0, 0.9140204, 0.9061929, 0, 0, 0.86030513, 0, 0, 0, 0.93362546, 0.6161905, 0, 0.6692294, 0, 0.71619153, 0.6261451, 0.51955867, 0, 0, 0, 0, 0, 0, 0, 0, 0.76280487, 0, 0, 0, 0, 0, 0, 0.7069589, 0, 0, 0.7571209, 0, 0.91719645, 0.7974697, 0.69894385, 0.5969742, 0.53778654, 0.53534037, 0.5827242, 0, 0.8100008, 0.9461938, 0.8582392, 0.6403982, 0, 0.8246208, 0.60428864, 0, 0.7020967, 0.52113885, 0.58114403]}",0.015043475179349772,[0.6153846153846154],0.6153846153846154
8,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000253223.jpg,[],"[{'class': 'airplane', 'x1': 83.76, 'x2': 134.24, 'y1': 177.67, 'y2': 208.06, 'bbox_matched': False}]",0.75,"{'airplane': [0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]}","{'airplane': [0.9679745, 0.6878811, 0, 0, 0, 0, 0.90097654, 0, 0, 0, 0.9583448, 0.9303335, 0, 0, 0, 0, 0, 0, 0.9140204, 0.9061929, 0, 0, 0.86030513, 0, 0, 0, 0.93362546, 0.6161905, 0, 0.6692294, 0, 0.71619153, 0.6261451, 0.51955867, 0, 0, 0, 0, 0, 0, 0, 0, 0.76280487, 0, 0, 0, 0, 0, 0, 0.7069589, 0, 0, 0.7571209, 0, 0.91719645, 0.7974697, 0.69894385, 0.5969742, 0.53778654, 0.53534037, 0.5827242, 0, 0.8100008, 0.9461938, 0.8582392, 0.6403982, 0, 0.8246208, 0.60428864, 0, 0.7020967, 0.52113885, 0.58114403]}",0.0,[0.6428571428571429],0.6428571428571429
9,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000134042.jpg,[],"[{'class': 'airplane', 'x1': 291.86, 'x2': 336.07, 'y1': 180.55, 'y2': 216.85, 'bbox_matched': False}]",0.75,"{'airplane': [0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]}","{'airplane': [0.9679745, 0.6878811, 0, 0, 0, 0, 0.90097654, 0, 0, 0, 0.9583448, 0.9303335, 0, 0, 0, 0, 0, 0, 0.9140204, 0.9061929, 0, 0, 0.86030513, 0, 0, 0, 0.93362546, 0.6161905, 0, 0.6692294, 0, 0.71619153, 0.6261451, 0.51955867, 0, 0, 0, 0, 0, 0, 0, 0, 0.76280487, 0, 0, 0, 0, 0, 0, 0.7069589, 0, 0, 0.7571209, 0, 0.91719645, 0.7974697, 0.69894385, 0.5969742, 0.53778654, 0.53534037, 0.5827242, 0, 0.8100008, 0.9461938, 0.8582392, 0.6403982, 0, 0.8246208, 0.60428864, 0, 0.7020967, 0.52113885, 0.58114403]}",0.0,[0.6666666666666666],0.6666666666666666
