,ImageID,predict_bbox,gt_bbox,IoU_threshold,T,P,IoU,ap,mAP
0,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000564061.jpg,[],"[{'class': 'airplane', 'x1': 318.99, 'x2': 384.22, 'y1': 24.22, 'y2': 40.67, 'bbox_matched': False}]",0.5,"{'airplane': [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]}","{'airplane': [0, 0.65632385, 0, 0, 0, 0.6110856, 0, 0.6450975, 0, 0.8178193, 0.97806895, 0, 0, 0, 0, 0.88378, 0.6212749, 0, 0.9886097, 0.97086334, 0.8992137, 0.8422187, 0.81102675, 0.7355751, 0.69494474, 0.5467782, 0.6560053, 0.9584929, 0.8800516, 0, 0.9886938, 0.96805286, 0.58584774, 0.89837164, 0.7090307, 0.6741169, 0.53714, 0, 0.9863594, 0.9552675, 0.7419171, 0.62698704, 0.77675855, 0, 0, 0.77702284, 0, 0.9351471, 0, 0, 0.97677135, 0.98120636, 0.9696019, 0.671544, 0.9916161, 0.9864813, 0.9963127, 0.9722366, 0.9942579, 0.9973532, 0.9595239, 0.9645077, 0.997811, 0.999154, 0.9958936, 0.9515114, 0, 0.98630047, 0.97815037]}",0,[1.0],1.0
1,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000285607.jpg,"[{'x1': 144, 'x2': 176, 'y1': 224, 'y2': 240, 'class': 'airplane', 'prob': 0.65632385}]","[{'class': 'airplane', 'x1': 162.51, 'x2': 198.93, 'y1': 243.82, 'y2': 275.37, 'bbox_matched': False}]",0.5,"{'airplane': [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]}","{'airplane': [0, 0.65632385, 0, 0, 0, 0.6110856, 0, 0.6450975, 0, 0.8178193, 0.97806895, 0, 0, 0, 0, 0.88378, 0.6212749, 0, 0.9886097, 0.97086334, 0.8992137, 0.8422187, 0.81102675, 0.7355751, 0.69494474, 0.5467782, 0.6560053, 0.9584929, 0.8800516, 0, 0.9886938, 0.96805286, 0.58584774, 0.89837164, 0.7090307, 0.6741169, 0.53714, 0, 0.9863594, 0.9552675, 0.7419171, 0.62698704, 0.77675855, 0, 0, 0.77702284, 0, 0.9351471, 0, 0, 0.97677135, 0.98120636, 0.9696019, 0.671544, 0.9916161, 0.9864813, 0.9963127, 0.9722366, 0.9942579, 0.9973532, 0.9595239, 0.9645077, 0.997811, 0.999154, 0.9958936, 0.9515114, 0, 0.98630047, 0.97815037]}",0.42251521102841183,[0.6666666666666666],0.6666666666666666
2,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000136218.jpg,[],"[{'class': 'airplane', 'x1': 329.36, 'x2': 387.79, 'y1': 325.26, 'y2': 345.39, 'bbox_matched': False}]",0.5,"{'airplane': [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]}","{'airplane': [0, 0.65632385, 0, 0, 0, 0.6110856, 0, 0.6450975, 0, 0.8178193, 0.97806895, 0, 0, 0, 0, 0.88378, 0.6212749, 0, 0.9886097, 0.97086334, 0.8992137, 0.8422187, 0.81102675, 0.7355751, 0.69494474, 0.5467782, 0.6560053, 0.9584929, 0.8800516, 0, 0.9886938, 0.96805286, 0.58584774, 0.89837164, 0.7090307, 0.6741169, 0.53714, 0, 0.9863594, 0.9552675, 0.7419171, 0.62698704, 0.77675855, 0, 0, 0.77702284, 0, 0.9351471, 0, 0, 0.97677135, 0.98120636, 0.9696019, 0.671544, 0.9916161, 0.9864813, 0.9963127, 0.9722366, 0.9942579, 0.9973532, 0.9595239, 0.9645077, 0.997811, 0.999154, 0.9958936, 0.9515114, 0, 0.98630047, 0.97815037]}",0,[0.75],0.75
3,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000101787.jpg,[],"[{'class': 'airplane', 'x1': 182.12, 'x2': 221.59, 'y1': 281.4, 'y2': 314.71, 'bbox_matched': False}]",0.5,"{'airplane': [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]}","{'airplane': [0, 0.65632385, 0, 0, 0, 0.6110856, 0, 0.6450975, 0, 0.8178193, 0.97806895, 0, 0, 0, 0, 0.88378, 0.6212749, 0, 0.9886097, 0.97086334, 0.8992137, 0.8422187, 0.81102675, 0.7355751, 0.69494474, 0.5467782, 0.6560053, 0.9584929, 0.8800516, 0, 0.9886938, 0.96805286, 0.58584774, 0.89837164, 0.7090307, 0.6741169, 0.53714, 0, 0.9863594, 0.9552675, 0.7419171, 0.62698704, 0.77675855, 0, 0, 0.77702284, 0, 0.9351471, 0, 0, 0.97677135, 0.98120636, 0.9696019, 0.671544, 0.9916161, 0.9864813, 0.9963127, 0.9722366, 0.9942579, 0.9973532, 0.9595239, 0.9645077, 0.997811, 0.999154, 0.9958936, 0.9515114, 0, 0.98630047, 0.97815037]}",0,[0.8],0.8
4,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000201899.jpg,"[{'x1': 16, 'x2': 384, 'y1': 16, 'y2': 256, 'class': 'airplane', 'prob': 0.6110856}]","[{'class': 'airplane', 'x1': 8.73, 'x2': 68.15, 'y1': 97.47, 'y2': 120.36, 'bbox_matched': False}]",0.5,"{'airplane': [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]}","{'airplane': [0, 0.65632385, 0, 0, 0, 0.6110856, 0, 0.6450975, 0, 0.8178193, 0.97806895, 0, 0, 0, 0, 0.88378, 0.6212749, 0, 0.9886097, 0.97086334, 0.8992137, 0.8422187, 0.81102675, 0.7355751, 0.69494474, 0.5467782, 0.6560053, 0.9584929, 0.8800516, 0, 0.9886938, 0.96805286, 0.58584774, 0.89837164, 0.7090307, 0.6741169, 0.53714, 0, 0.9863594, 0.9552675, 0.7419171, 0.62698704, 0.77675855, 0, 0, 0.77702284, 0, 0.9351471, 0, 0, 0.97677135, 0.98120636, 0.9696019, 0.671544, 0.9916161, 0.9864813, 0.9963127, 0.9722366, 0.9942579, 0.9973532, 0.9595239, 0.9645077, 0.997811, 0.999154, 0.9958936, 0.9515114, 0, 0.98630047, 0.97815037]}",0.012689850033289839,[0.7142857142857143],0.7142857142857143
5,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000028157.jpg,"[{'x1': 176, 'x2': 224, 'y1': 128, 'y2': 144, 'class': 'airplane', 'prob': 0.6450975}]","[{'class': 'airplane', 'x1': 213.18, 'x2': 257.86, 'y1': 142.7, 'y2': 175.76, 'bbox_matched': False}]",0.5,"{'airplane': [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]}","{'airplane': [0, 0.65632385, 0, 0, 0, 0.6110856, 0, 0.6450975, 0, 0.8178193, 0.97806895, 0, 0, 0, 0, 0.88378, 0.6212749, 0, 0.9886097, 0.97086334, 0.8992137, 0.8422187, 0.81102675, 0.7355751, 0.69494474, 0.5467782, 0.6560053, 0.9584929, 0.8800516, 0, 0.9886938, 0.96805286, 0.58584774, 0.89837164, 0.7090307, 0.6741169, 0.53714, 0, 0.9863594, 0.9552675, 0.7419171, 0.62698704, 0.77675855, 0, 0, 0.77702284, 0, 0.9351471, 0, 0, 0.97677135, 0.98120636, 0.9696019, 0.671544, 0.9916161, 0.9864813, 0.9963127, 0.9722366, 0.9942579, 0.9973532, 0.9595239, 0.9645077, 0.997811, 0.999154, 0.9958936, 0.9515114, 0, 0.98630047, 0.97815037]}",0.4930524695024947,[0.6666666666666666],0.6666666666666666
6,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000515422.jpg,"[{'x1': 368, 'x2': 432, 'y1': 240, 'y2': 256, 'class': 'airplane', 'prob': 0.8178193}]","[{'class': 'airplane', 'x1': 374.39, 'x2': 440.11, 'y1': 247.46, 'y2': 270.44, 'bbox_matched': True}]",0.5,"{'airplane': [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]}","{'airplane': [0, 0.65632385, 0, 0, 0, 0.6110856, 0, 0.6450975, 0, 0.8178193, 0.97806895, 0, 0, 0, 0, 0.88378, 0.6212749, 0, 0.9886097, 0.97086334, 0.8992137, 0.8422187, 0.81102675, 0.7355751, 0.69494474, 0.5467782, 0.6560053, 0.9584929, 0.8800516, 0, 0.9886938, 0.96805286, 0.58584774, 0.89837164, 0.7090307, 0.6741169, 0.53714, 0, 0.9863594, 0.9552675, 0.7419171, 0.62698704, 0.77675855, 0, 0, 0.77702284, 0, 0.9351471, 0, 0, 0.97677135, 0.98120636, 0.9696019, 0.671544, 0.9916161, 0.9864813, 0.9963127, 0.9722366, 0.9942579, 0.9973532, 0.9595239, 0.9645077, 0.997811, 0.999154, 0.9958936, 0.9515114, 0, 0.98630047, 0.97815037]}",0.579476413087592,[0.7428571428571429],0.7428571428571429
7,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000011156.jpg,"[{'x1': 16, 'x2': 544, 'y1': 0, 'y2': 192, 'class': 'airplane', 'prob': 0.97806895}]","[{'class': 'airplane', 'x1': 276.65, 'x2': 320.88, 'y1': 137.93, 'y2': 172.15, 'bbox_matched': False}]",0.5,"{'airplane': [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]}","{'airplane': [0, 0.65632385, 0, 0, 0, 0.6110856, 0, 0.6450975, 0, 0.8178193, 0.97806895, 0, 0, 0, 0, 0.88378, 0.6212749, 0, 0.9886097, 0.97086334, 0.8992137, 0.8422187, 0.81102675, 0.7355751, 0.69494474, 0.5467782, 0.6560053, 0.9584929, 0.8800516, 0, 0.9886938, 0.96805286, 0.58584774, 0.89837164, 0.7090307, 0.6741169, 0.53714, 0, 0.9863594, 0.9552675, 0.7419171, 0.62698704, 0.77675855, 0, 0, 0.77702284, 0, 0.9351471, 0, 0, 0.97677135, 0.98120636, 0.9696019, 0.671544, 0.9916161, 0.9864813, 0.9963127, 0.9722366, 0.9942579, 0.9973532, 0.9595239, 0.9645077, 0.997811, 0.999154, 0.9958936, 0.9515114, 0, 0.98630047, 0.97815037]}",0.018351164008573215,[0.6458333333333333],0.6458333333333333
8,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000253223.jpg,[],"[{'class': 'airplane', 'x1': 83.76, 'x2': 134.24, 'y1': 177.67, 'y2': 208.06, 'bbox_matched': False}]",0.5,"{'airplane': [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]}","{'airplane': [0, 0.65632385, 0, 0, 0, 0.6110856, 0, 0.6450975, 0, 0.8178193, 0.97806895, 0, 0, 0, 0, 0.88378, 0.6212749, 0, 0.9886097, 0.97086334, 0.8992137, 0.8422187, 0.81102675, 0.7355751, 0.69494474, 0.5467782, 0.6560053, 0.9584929, 0.8800516, 0, 0.9886938, 0.96805286, 0.58584774, 0.89837164, 0.7090307, 0.6741169, 0.53714, 0, 0.9863594, 0.9552675, 0.7419171, 0.62698704, 0.77675855, 0, 0, 0.77702284, 0, 0.9351471, 0, 0, 0.97677135, 0.98120636, 0.9696019, 0.671544, 0.9916161, 0.9864813, 0.9963127, 0.9722366, 0.9942579, 0.9973532, 0.9595239, 0.9645077, 0.997811, 0.999154, 0.9958936, 0.9515114, 0, 0.98630047, 0.97815037]}",0,[0.6709401709401709],0.6709401709401709
9,COCO_extracted_dataset/medium_airplane_for_test/COCO_val2014_000000134042.jpg,[],"[{'class': 'airplane', 'x1': 291.86, 'x2': 336.07, 'y1': 180.55, 'y2': 216.85, 'bbox_matched': False}]",0.5,"{'airplane': [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]}","{'airplane': [0, 0.65632385, 0, 0, 0, 0.6110856, 0, 0.6450975, 0, 0.8178193, 0.97806895, 0, 0, 0, 0, 0.88378, 0.6212749, 0, 0.9886097, 0.97086334, 0.8992137, 0.8422187, 0.81102675, 0.7355751, 0.69494474, 0.5467782, 0.6560053, 0.9584929, 0.8800516, 0, 0.9886938, 0.96805286, 0.58584774, 0.89837164, 0.7090307, 0.6741169, 0.53714, 0, 0.9863594, 0.9552675, 0.7419171, 0.62698704, 0.77675855, 0, 0, 0.77702284, 0, 0.9351471, 0, 0, 0.97677135, 0.98120636, 0.9696019, 0.671544, 0.9916161, 0.9864813, 0.9963127, 0.9722366, 0.9942579, 0.9973532, 0.9595239, 0.9645077, 0.997811, 0.999154, 0.9958936, 0.9515114, 0, 0.98630047, 0.97815037]}",0,[0.692857142857143],0.692857142857143
